TXDate,TXNo,TXQty,TXP1,BuyerCode,BuyerName,ItemCode,ItemName,Product Hierarchy 3,Function,ItemType,Model,Performance,Performance.1,Material,UOM,Brand Code,Unit Cost,Sector,SubSector,Value,Rationale,www,Source
2024-01-29,SI/INV9041894,5,36.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY CABLE SCISSOR,Cable & Wire,Cable & Wire,,,,,,,,22.5,Industrial Gas,,0.18,,,AN
2024-05-27,SI/INV9050044,4,245.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY CANVAS 0.4MM X 1.75M X 50M BLUE C/W EYELET,Metal Profiles,Metal Profiles,,,,,,,,180.0,Industrial Gas,,0.98,,,AN
2024-06-27,SI/INV9052400,2,110.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY CANVAS GREEN 0.4MM X 1.8M X 25MTR,Metal Profiles,Metal Profiles,,,,,,,,75.0,Industrial Gas,,0.22,,,AN
2024-06-11,SI/INV9051307,15,45.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY CANVAS GREEN 3MTR X 3MTR X 0.4MM C/W EYELET,Metal Profiles,Metal Profiles,,,,,,,,30.0,Industrial Gas,,0.675,,,AN
2024-05-30,SI/INV9050021,1,148.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY CLEANER (IMO APPROVED) 25LTR/PAIL,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,100.0,Industrial Gas,,0.14356,,,AN
2024-03-15,SI/INV9044960,1,180.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY GREEN CANVAS 1.8M X 50M,Metal Profiles,Metal Profiles,,,,,,,,120.0,Industrial Gas,,0.18,,,AN
2024-03-19,SI/INV9044961,1,180.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY GREEN CANVAS 1.8M X 50M,Metal Profiles,Metal Profiles,,,,,,,,120.0,Industrial Gas,,0.18,,,AN
2024-07-15,SI/INV9053436,1,180.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY GREEN CANVAS 1.8M X 50M,Metal Profiles,Metal Profiles,,,,,,,,115.0,Industrial Gas,,0.18,,,AN
2024-11-20,SI/INV9063540,2,180.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY GREEN CANVAS 1.8M X 50M,Metal Profiles,Metal Profiles,,,,,,,,115.0,Industrial Gas,,0.36,,,AN
2024-03-15,SI/INV9044960,2,335.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY GREEN CANVAS 12M X 12M C/W EYELET,Metal Profiles,Metal Profiles,,,,,,,,256.0,Industrial Gas,,0.67,,,AN
2024-10-16,SI/INV9060933,1,22.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY HAND RIVETER,Cutting Tool,Cutting Tool,,,,,,,,12.2,Industrial Gas,,0.022,,,AN
2024-09-06,SI/INV9058106,5,250.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY PVC CANVAS 10M X 10M X 0.4MM GREEN WITH EYELET,Metal Profiles,Metal Profiles,,,,,,,,178.524,Industrial Gas,,1.25,,,AN
2024-09-06,SI/INV9058106,2,205.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY PVC CANVAS 10M X 8M X 0.4MM GREEN WITH EYELET,Metal Profiles,Metal Profiles,,,,,,,,144.75,Industrial Gas,,0.41,,,AN
2024-11-07,SI/INV9062444,40,28.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AM01050,HEAVY DUTY RAINCOAT C/W TROUSERS #XXXL,Site Safety Equipment,Site Safety Equipment,,,,,,,AET,14.613999999999999,Industrial Gas,,1.12,,,AN
2024-07-31,SI/INV9054839,2,24.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,TU00005TAJIMA,HEAVY DUTY SILICON GUN JAPAN,Cutting Tool,Cutting Tool,,,,,,,TAJIMA,16.7,Industrial Gas,,0.048,,,AN
2024-03-28,SI/INV9045620,5,36.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"HEAVY DUTY STICKER 8"" X 48"" ""LIQUID ARGON""",Signage & Tags & Flags,Signage & Tags & Flags,,,,,,,,20.0,Industrial Gas,,0.18,,,AN
2024-03-28,SI/INV9045620,5,36.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"HEAVY DUTY STICKER 8"" X 48"" ""LIQUID CARBON DIOXIDE""",Signage & Tags & Flags,Signage & Tags & Flags,,,,,,,,20.0,Industrial Gas,,0.18,,,AN
2024-03-28,SI/INV9045620,5,36.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"HEAVY DUTY STICKER 8"" X 48"" ""LIQUID NITROGEN""",Signage & Tags & Flags,Signage & Tags & Flags,,,,,,,,20.0,Industrial Gas,,0.18,,,AN
2024-03-28,SI/INV9045620,5,36.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"HEAVY DUTY STICKER 8"" X 48"" ""LIQUID OXYGEN""",Signage & Tags & Flags,Signage & Tags & Flags,,,,,,,,20.0,Industrial Gas,,0.18,,,AN
2024-07-09,SI/INV9053406,20,29.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY UTILITY KNIFE JAPAN VR103,Welding Tool,Welding Tool,,,,,,,,20.0,Industrial Gas,,0.58,,,AN
2024-07-31,SI/INV9054839,20,6.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY WOODEN WEDGES W100MM X H100/50MM X L200MM,Metal Profiles,Metal Profiles,,,,,,,,4.0,Industrial Gas,,0.13,,,AN
2024-06-05,SI/INV9050624,1,660.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEAVY DUTY WORK BENCH WITH WOODEN TOP 1524MM W X 650MM D X 885MM H,To Review,To Review,,,,,,,,440.0,Industrial Gas,,0.66,,,AN
2024-01-30,SI/INV9041900,2,205.0,A0272,AIR LIQUIDE ADVANCED MATERIALS SINGAPORE PTE LTD,1000,HELIUM REGULATOR MORRIS,Cutting Tool,Cutting Tool,,,,,,,,150.0,Engineering,,0.41,,,AN
2024-12-23,SI/INV9065920,1,28.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"HEX KEY LWRENCH SET LONG ARM 0.05""3/8"" 13PCS/SET",Cutting Tool,Cutting Tool,,,,,,,,17.95,Industrial Gas,,0.028,,,AN
2024-12-23,SI/INV9065920,1,42.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEX KEY LWRENCH SET LONG ARM 1.2710MM 15PCS/SET,Cutting Tool,Cutting Tool,,,,,,,,30.2,Industrial Gas,,0.042,,,AN
2024-10-30,SI/INV9062024,1,48.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HEX NUT SCREWDRIVER SET 2.0MM 2.5MM 3.0MM 3.5MM 4.0MM 4.5MM 5.0MM,Bolts Nuts & Screws,Bolts Nuts & Screws,,,,,,,,28.34,Industrial Gas,,0.048,,,AN
2024-01-30,SI/INV9041896,3,46.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HI VIS LONG RAIN COAT ORANGE SIZE: XL,Site Safety Equipment,Site Safety Equipment,,,,,,,,36.0,Industrial Gas,,0.138,,,AN
2024-01-30,SI/INV9041896,3,46.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HI VIS LONG RAIN COAT ORANGE SIZE: XXL,Site Safety Equipment,Site Safety Equipment,,,,,,,,36.0,Industrial Gas,,0.138,,,AN
2024-02-02,SI/INV9042346,1,1850.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HIBIKI,Office & Stationery Supplies,Office & Stationery Supplies,,,,,,,,1500.0,Industrial Gas,,1.85,,,AN
2024-05-08,SI/INV9048382,1,10.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"HIGH HEAT CARLY TONG 9""",Cutting Tool,Cutting Tool,,,,,,,,3.5,Industrial Gas,,0.01,,,AN
2024-06-11,SI/INV9051318,3,13.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"HIGH LEVERAGE LONG NOSE PLIER 8""",Cleaning Supplies,Cleaning Supplies,,,,,,,,5.98333,Industrial Gas,,0.039,,,AN
2024-10-09,SI/INV9060353,5,10.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"HIGH LEVERAGE PLIER 6""",Cleaning Supplies,Cleaning Supplies,,,,,,,,4.95,Industrial Gas,,0.05,,,AN
2024-05-15,SI/INV9049094,10,42.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HIGH VACUUM GREASE 150G,Lubricants & Oils,Lubricants & Oils,,,,,,,,32.0,Industrial Gas,,0.42,,,AN
2024-11-04,SI/INV9062439,10,86.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HIVIS WATERPROOF REFLECTIVE LONG RAIN JACKET ANSI CLASS 3 SIZE: XL,Cutting Tool,Cutting Tool,,,,,,,,59.294000000000004,Industrial Gas,,0.86,,,AN
2024-12-31,SI/INV9066449,10,85.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HL 400 EXTREME EARPLUG REFILL,Electrical Accessories,Electrical Accessories,,,,,,,,64.45,Industrial Gas,,0.85,,,AN
2024-06-11,SI/INV9051306,30,19.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOLE DIA 21MM PP PIPE CLAMP WITH TOP AND BASE PLATED SS316,Electrical Accessories,Electrical Accessories,,,,,,,,13.6,Industrial Gas,,0.594,,,AN
2024-11-18,SI/INV9063186,2,2313.45,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOLIDAY DETECTOR HIGH VOLTAGE SPARK LEAKAGE DETECTOR 0.05 TO 10MM,Slings & Lifting Hooks,Slings & Lifting Hooks,,,,,,,,1825.0,Industrial Gas,,4.6269,,,AN
2024-01-31,SI/INV9042043,15,35.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HONEYWELL VERISHIELD DIELECTRIC VS130DH HELMET NRR 27 DB SNR 30 DB,Site Safety Equipment,Site Safety Equipment,,,,,,,,28.09,Industrial Gas,,0.525,,,AN
2024-02-16,SI/INV9043119,1,35.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HONEYWELL VERISHIELD DIELECTRIC VS130DH HELMET NRR 27 DB SNR 30 DB,Site Safety Equipment,Site Safety Equipment,,,,,,,,28.09,Industrial Gas,,0.035,,,AN
2024-04-05,SI/INV9046350,1,37.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HONEYWELL VERISHIELD VS120H HELMET MOUNTED EARMUFFS CLASS 5 1035122VS,Site Safety Equipment,Site Safety Equipment,,,,,,,,28.0,Industrial Gas,,0.037,,,AN
2024-04-30,SI/INV9047848,1,37.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HONEYWELL VERISHIELD VS120H HELMET MOUNTED EARMUFFS CLASS 5 1035122VS,Site Safety Equipment,Site Safety Equipment,,,,,,,,28.0,Industrial Gas,,0.037,,,AN
2024-10-22,SI/INV9061370,3,35.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HONEYWELL VERISHIELD VS120H HELMET NRR 24 DB SNR 30 DB,Site Safety Equipment,Site Safety Equipment,,,,,,,,23.97,Industrial Gas,,0.105,,,AN
2024-09-23,SI/INV9059213,1,15.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOOK DRIVER 90DEG FISH HOOK TWIST HOOK,To Review,To Review,,,,,,,,7.5,Industrial Gas,,0.015,,,AN
2024-11-18,SI/INV9063544,1,330.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"HOSE 3/8"" 30M EXT. P/N: 700550042",To Review,To Review,,,,,,,,258.81,Industrial Gas,,0.33,,,AN
2024-09-19,SI/INV9059210,20,0.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOSE CLIP FOR OD20MM,Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,0.15,Industrial Gas,,0.01,,,AN
2024-07-31,SI/INV9054839,1,110.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOSE STORAGE COMPETE SET 20MTR,Cleaning Supplies,Cleaning Supplies,,,,,,,,79.1,Industrial Gas,,0.11,,,AN
2024-10-14,SI/INV9060900,15,28.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOSEKI TIMER COUNTER H2200,Electrical Accessories,Electrical Accessories,,,,,,,,19.0,Industrial Gas,,0.42,,,AN
2024-06-20,SI/INV9051836,2,185.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AC00404,HOT AIR GUN GHG 2063,Cutting Tool,Cutting Tool,,,,,,,BOSCH,145.0,Industrial Gas,,0.37,,,AN
2024-10-11,SI/INV9060357,2,185.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AC00404,HOT AIR GUN GHG 2063,Cutting Tool,Cutting Tool,,,,,,,BOSCH,145.0,Industrial Gas,,0.37,,,AN
2024-11-20,SI/INV9063549,1,185.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AC00404,HOT AIR GUN GHG 2063,Cutting Tool,Cutting Tool,,,,,,,BOSCH,145.0,Industrial Gas,,0.185,,,AN
2024-05-08,SI/INV9049087,20,7.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOT SURFACE HAZARD STICKER A4 SIZE,Signage & Tags & Flags,Signage & Tags & Flags,,,,,,,,4.5,Industrial Gas,,0.14,,,AN
2024-08-28,SI/INV9057648,2,115.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOWARD LEIGHT MAX1D EARPLUGS FOR DISPENSER (500PRS/4BOXES/CSE),Storage,Storage,,,,,,,,87.93,Industrial Gas,,0.23,,,AN
2024-08-28,SI/INV9057017,2,39.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOWARD LEIGHT XTREME EAR PLUGS UNCORDED IN POLY BAG NRR 32 (200PRS/10BOXES/CSE),Site Safety Equipment,Site Safety Equipment,,,,,,,,29.8,Industrial Gas,,0.078,,,AN
2024-09-20,SI/INV9059209,10,35.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOWARD LEIGHT XTREME EARPLUG UNCORDED LS400 REFILLS FOR DISPENSER BAG (200PRS/10BAG/CSE),Electrical Accessories,Electrical Accessories,,,,,,,,23.419999999999998,Industrial Gas,,0.35,,,AN
2024-03-11,SI/INV9044953,1,32.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOZELOCK JETSPRAY PLUS HOSE GUN WITH 3 SPRAY PATTERMS,Lubricants & Oils,Lubricants & Oils,,,,,,,,20.7,Industrial Gas,,0.032,,,AN
2024-07-25,SI/INV9054787,1,48.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HOZELOCK STANDARD PRESSURE SPRAYER 3LTR,Lubricants & Oils,Lubricants & Oils,,,,,,,,36.0,Industrial Gas,,0.048,,,AN
2024-10-25,SI/INV9061830,2,32.0,A0272,AIR LIQUIDE ADVANCED MATERIALS SINGAPORE PTE LTD,1000,HOZELOCK YELLOW GARDEN HOSE 7215 12.5MM X 15MTR,To Review,To Review,,,,,,,,20.3,Engineering,,0.064,,,AN
2024-07-12,SI/INV9053408,1,155.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HP CP1025NW DRUM,Storage,Storage,,,,,,,,118.0,Industrial Gas,,0.155,,,AN
2024-07-29,SI/INV9054788,1,155.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HP CP1025NW DRUM,Storage,Storage,,,,,,,,118.0,Industrial Gas,,0.155,,,AN
2024-03-25,SI/INV9045890,1,1780.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HPM 4/5/6 PORTABLE VACUUM GAUGE HASTINGS,Measuring Tool,Measuring Tool,,,,,,,,1330.0,Industrial Gas,,1.78,,,AN
2024-01-17,SI/INV9041007,1,152.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HSS DRILL BIT SET 113MM 25PCS/SET UK,Cutting Tool,Cutting Tool,,,,,,,,91.2,Industrial Gas,,0.152,,,AN
2024-10-14,SI/INV9060869,1,450.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HYBRID BIKE RIVERSIDE 500 BLUE 165174CM,To Review,To Review,,,,,,,,299.9,Industrial Gas,,0.45,,,AN
2024-11-20,SI/INV9063548,5,68.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,HYDRAULIC DOOR CLOSER,Cutting Tool,Cutting Tool,,,,,,,,45.0,Industrial Gas,,0.34,,,AN
2024-10-15,SI/INV9060902,1,148.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AC00346,IMPACT DRILL GSB 16RE CAP:16MM,Cutting Tool,Cutting Tool,,,,,,,BOSCH,104.0,Industrial Gas,,0.148,,,AN
2024-12-30,SI/INV9066247,20,92.15,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,IMPACT RESISTANT WORK GLOVES MPACT XPLOR HIGHDEX SIZE: M,Site Safety Equipment,Site Safety Equipment,,,,,,,,49.0,Industrial Gas,,1.843,,,AN
2024-07-31,SI/INV9054839,1,225.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INDUSTRIAL CABLE REEL 2 X 16A SOCKET WITH 25MTR 3C X 1.5MM2 CABLE,Cable & Wire,Cable & Wire,,,,,,,,155.0,Industrial Gas,,0.225,,,AN
2024-07-31,SI/INV9054839,1,245.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INDUSTRIAL CABLE REEL 2 X 16A SOCKET WITH 25MTR 3C X 2.5MM2 CABLE,Cable & Wire,Cable & Wire,,,,,,,,168.0,Industrial Gas,,0.245,,,AN
2024-08-23,SI/INV9056361,4,1406.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INDUSTRIAL CLEANER BLUE GOLD 5 GALLON/PAIL,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,605.0,Industrial Gas,,5.626,,,AN
2024-07-25,SI/INV9054429,10,35.0,A0272,AIR LIQUIDE ADVANCED MATERIALS SINGAPORE PTE LTD,1000,INDUSTRIAL PAPER ROLL 2PLY,Cutting Tool,Cutting Tool,,,,,,,,25.0,Engineering,,0.35,,,AN
2024-10-15,SI/INV9060902,2,35.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INDUSTRIAL PAPER ROLL 2PLY,Cutting Tool,Cutting Tool,,,,,,,,25.0,Industrial Gas,,0.07,,,AN
2024-05-20,SI/INV9049392,2,99.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INGCO WET & DRY VACUUM CLEANER 800W 12L TANK VC14122,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,68.0,Industrial Gas,,0.198,,,AN
2024-02-26,SI/INV9043447,4,13.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AS00315,INSPECTION MIRROR UGB151,Measuring Tool,Measuring Tool,,,,,,,PROTOO,5.507,Industrial Gas,,0.054,,,AN
2024-07-26,SI/INV9054420,3,13.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AS00315,INSPECTION MIRROR UGB151,Measuring Tool,Measuring Tool,,,,,,,PROTOO,5.507000000000001,Industrial Gas,,0.0405,,,AN
2024-10-09,SI/INV9060358,6,5.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INSTANT ICE PACK 15X10CM (100G),To Review,To Review,,,,,,,,3.6,Industrial Gas,,0.033,,,AN
2024-01-29,SI/INV9041665,1,55.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INSULATED RATCHET WIRE CRIMPER PLIERS,Cutting Tool,Cutting Tool,,,,,,,,20.99,Industrial Gas,,0.055,,,AN
2024-10-14,SI/INV9060870,1,79.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INSULATION GLOVE CLASS 0 SIZE 10,Personal Protective Equipment,Personal Protective Equipment,,,,,,,,56.0,Industrial Gas,,0.079,,,AN
2024-10-14,SI/INV9060870,1,79.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INSULATION GLOVE CLASS 0 SIZE 9,Personal Protective Equipment,Personal Protective Equipment,,,,,,,,56.0,Industrial Gas,,0.079,,,AN
2024-10-01,SI/INV9059704,1,168.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INTERNAL HARD DISK 3TB SATA,To Review,To Review,,,,,,,,125.0,Industrial Gas,,0.168,,,AN
2024-06-10,SI/INV9051305,4,90.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INTERPRIME 539 VTA538/5LT/TIN,To Review,To Review,,,,,,,,67.5,Industrial Gas,,0.36,,,AN
2024-06-10,SI/INV9051305,1,280.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,INTERSHIELD 300 ENA301/A 17.5LT/TIN ALUMINUM,To Review,To Review,,,,,,,,210.0,Industrial Gas,,0.28,,,AN
2024-02-23,SI/INV9043450,1,73.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,IPA 18LTR,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,56.0,Industrial Gas,,0.073,,,AN
2024-05-14,SI/INV9049096,1,73.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,IPA 18LTR,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,56.0,Industrial Gas,,0.073,,,AN
2024-08-23,SI/INV9057015,1,73.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,IPA 18LTR,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,56.0,Industrial Gas,,0.073,,,AN
2024-10-01,SI/INV9059707,1,73.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,IPA 18LTR,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,56.0,Industrial Gas,,0.073,,,AN
2024-12-11,SI/INV9065087,1,73.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,IPA 18LTR,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,56.0,Industrial Gas,,0.073,,,AN
2024-03-07,SI/INV9044941,1,21.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,IPA 3.5L,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,13.0,Industrial Gas,,0.021,,,AN
2024-05-10,SI/INV9049090,2,21.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,IPA 3.5L,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,13.0,Industrial Gas,,0.042,,,AN
2024-01-31,SI/INV9042043,15,128.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,IRIS II SAFETY HELMET & VISOR WHITE HF0510,Site Safety Equipment,Site Safety Equipment,,,,,,,,63.13267,Industrial Gas,,1.92,,,AN
2024-01-17,SI/INV9041004,4,86.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JASON FAN FJ12032AB,Electrical Accessories,Electrical Accessories,,,,,,,,39.3707,Industrial Gas,,0.344,,,AN
2024-03-07,SI/INV9044958,20,14.4,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JEAN WORKING GLOVE,Personal Protective Equipment,Personal Protective Equipment,,,,,,,,9.0,Industrial Gas,,0.288,,,AN
2024-05-10,SI/INV9049100,10,22.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JET SPRAY GUN WITH 3 SPRAY PATTERMS,Lubricants & Oils,Lubricants & Oils,,,,,,,,15.2,Industrial Gas,,0.225,,,AN
2024-11-22,SI/INV9063537,20,4.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JIEPIN HANDY BOX L22 X W14.5 X H12CM 2.8L (9502),Storage,Storage,,,,,,,,1.376,Industrial Gas,,0.09312000000000001,,,AN
2024-11-22,SI/INV9063537,12,10.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JIEPIN HANDY BOX L37.5 X W26 X H20CM 13L (9505),Storage,Storage,,,,,,,,4.353330000000001,Industrial Gas,,0.1164,,,AN
2024-11-22,SI/INV9063537,12,12.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JIEPIN HANDY BOX L44 X W30.5 X H22CM 21L (9506),Storage,Storage,,,,,,,,7.33917,Industrial Gas,,0.13968,,,AN
2024-11-13,SI/INV9063015,5,6.8,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JIEPIN HANDY BOX NO.5 9503,Storage,Storage,,,,,,,,3.854,Industrial Gas,,0.034,,,AN
2024-11-13,SI/INV9063015,5,4.8,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JIEPIN HANDY BOX NO.6 9502,Storage,Storage,,,,,,,,2.752,Industrial Gas,,0.024,,,AN
2024-12-23,SI/INV9065920,1,165.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JIG SAW MACHINE MAKITA 4327M,Cutting Tool,Cutting Tool,,,,,,,,100.0,Industrial Gas,,0.165,,,AN
2024-05-28,SI/INV9049826,10,58.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JOTUN PILOT II JOTUN RAL 9016 TRAFFIC WHITE 5LTR/TIN,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,45.0,Industrial Gas,,0.58,,,AN
2024-05-30,SI/INV9050021,10,58.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JOTUN PILOT II JOTUN RAL 9016 TRAFFIC WHITE 5LTR/TIN,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,45.0,Industrial Gas,,0.5626,,,AN
2024-07-12,SI/INV9053405,15,58.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JOTUN PILOT II JOTUN RAL 9016 TRAFFIC WHITE 5LTR/TIN,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,45.0,Industrial Gas,,0.87,,,AN
2024-07-15,SI/INV9053436,15,58.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JOTUN PILOT II JOTUN RAL 9016 TRAFFIC WHITE 5LTR/TIN,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,45.0,Industrial Gas,,0.87,,,AN
2024-10-23,SI/INV9061369,20,58.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,JOTUN PILOT II JOTUN RAL 9016 TRAFFIC WHITE 5LTR/TIN,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,45.0,Industrial Gas,,1.16,,,AN
